User,EnergyConsumption
1,749.214
2,611.674
3,486.438
4,444.669
5,844.414
6,192.815
7,1111.3
8,706.695
9,1171.03
10,1468.06
11,629.349
12,323.81
13,1558.48
14,276.877
15,216.26
16,493.453
17,590.71
18,1149.73
19,1257.16
20,585.013
