User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.0124937,9.83381,794.725,238,0.242057
2,0.298583,1.62133,567.815,5905,0.286089
3,0.30172,1.4848,859.517,5913,0.00313753
4,0.318116,1.60427,1573.91,5906,0.0163956
5,0.256947,1.51381,156.257,5113,0.256947
6,0.254551,1.5872,1127.92,5070,0.00239596
