User,Distance
1,130.867
2,136.254
3,134.053
4,208.658
5,80.0325
6,123.244
7,138.142
8,142.175
9,131.074
10,138.842
11,21.4753
12,148.226
13,57.2927
14,79.0672
15,130.477
16,116.409
17,99.2244
18,86.0369
19,69.9678
20,159.789
