User,EnergyConsumption
1,301.186
2,1118.97
3,1226.22
4,972.164
5,1309.89
6,497.531
7,448.772
8,628.31
9,647.463
10,1081.58
11,431.296
12,966.342
13,317.052
14,597.42
15,306.038
16,1298.41
17,1063.72
18,317.069
19,171.566
20,1177.36
