NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,92.5241,121.507,1.5,152.732
UE,2,50.2787,107.141,1.5,118.362
UE,3,6.54965,118.325,1.5,118.516
UE,4,119.394,94.7781,1.5,152.447
UE,5,9.79173,63.5934,1.5,64.3603
UE,6,59.4143,88.6947,1.5,106.766
