NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,84.919,82.3398,1.5,118.293
UE,2,30.2548,44.8711,1.5,54.1389
UE,3,26.6441,35.0481,1.5,44.0513
UE,4,120.944,119.841,1.5,170.269
