User,Distance
1,122.41
2,110.605
3,98.6345
4,94.3047
5,129.955
6,62.0991
7,149.084
8,118.886
9,153.038
10,171.351
11,112.192
12,80.4749
13,176.549
14,74.4146
15,65.7663
16,99.3431
17,108.693
18,151.64
19,158.566
20,108.168
