User,LostPackets
1,5402
2,5942
3,6000
4,5795
5,5628
6,5
7,4255
8,5097
9,5122
10,4
11,5667
12,4
13,5013
14,5229
15,5821
16,3032
17,5431
18,6000
19,6000
20,6000
