User,Train Accuracy,Validation Accuracy,Timestamp
user 3,0.3698,0.9348,2024-11-06 17:36:35
user 5,0.6696666666666666,0.9616,2024-11-06 18:59:15
user 4,0.6951333333333334,0.9637,2024-11-06 20:19:53
user 6,0.7077666666666667,0.9543,2024-11-06 21:33:42
user 2,0.7609166666666667,0.9686,2024-11-06 22:55:19
user 1,0.788,0.9633,2024-11-07 00:09:47
