NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,6.712,3.58112,1.5,7.75406
UE,2,21.6957,65.7316,1.5,69.2358
UE,3,11.3899,96.4565,1.5,97.1382
UE,4,21.3091,10.7981,1.5,23.9359
UE,5,101.536,7.10439,1.5,101.795
UE,6,144.827,32.8436,1.5,148.512
