User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.215851,2.88427,1236.16,4310,0.00341701
2,0.288467,4.01067,876.474,5765,0.0726159
3,0.292746,2.83307,686.317,5834,0.00427937
4,0.288485,4.01067,918.153,5765,0.00426151
5,0.22235,2.67264,824.926,4434,0.22235
6,0.219268,2.76309,1057.46,4381,0.00308251
