Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 5,[0.013543550907820463],[0.36698333333333333],[0.0016744819747284054],[0.9363],[2649.611746611],60.20623739500412,26091520000,2024-07-24 19:59:54
client 3,[0.007350029661133886],[0.6643666666666667],[0.0009459152222145348],[0.9619],[2484.796877496],58.85790184399098,26091520000,2024-07-24 21:11:04
client 1,[0.006152518066329261],[0.72275],[0.0008911471112514846],[0.9631],[2589.023633697],61.003325625005814,26091520000,2024-07-24 22:24:04
