User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0,0,438.503,6000,0.257199
2,0,0,778,6000,0
3,0,0,420.505,6000,0
4,0.348864,0.1536,477.194,5991,0.348864
5,0.327461,0.682667,1174.28,5600,0.327461
6,0.257199,1.46091,432.145,5144,0.0702615
