User,Distance
1,185.226
2,181.649
3,165.924
4,184.317
5,129.181
6,59.4321
7,145.156
8,172.569
9,128.313
10,127.976
11,148.354
12,124.787
13,159.337
14,34.1114
15,182.977
16,146.088
17,40.4506
18,54.1617
19,113.771
20,63.6201
