User,EnergyConsumption
1,1715.43
2,1649.82
3,1376.54
4,1698.64
5,834.391
6,176.609
7,1053.52
8,1489
9,823.218
10,818.899
11,1100.45
12,778.595
13,1269.41
14,58.1795
15,1674.03
16,1067.09
17,81.8125
18,146.675
19,647.194
20,202.376
