NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,76.7914,80.4069,1.5,111.195
UE,2,121.774,13.5151,1.5,122.531
UE,3,6.16313,111.462,1.5,111.642
UE,4,37.8478,44.6236,1.5,58.5318
