NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,24.2779,86.8536,1.5,90.1954
UE,2,126.277,100.58,1.5,161.445
UE,3,68.0227,34.7823,1.5,76.4143
UE,4,58.0956,95.2897,1.5,111.613
UE,5,133.162,35.5303,1.5,137.829
UE,6,60.5124,26.8136,1.5,66.204
