User,Train Accuracy,Validation Accuracy,Timestamp
user 3,0.3856,0.9404,2024-11-05 18:23:38
user 2,0.6510166666666667,0.9601,2024-11-05 19:37:59
user 6,0.6788333333333333,0.9587,2024-11-05 20:48:51
user 5,0.7631833333333333,0.9727,2024-11-05 22:06:15
user 1,0.75385,0.9649,2024-11-05 23:39:48
