NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,143.208,49.9328,1.5,151.671
UE,2,22.4806,124.482,1.5,126.504
UE,3,67.6954,137.612,1.5,153.369
UE,4,111.899,27.9516,1.5,115.347
UE,5,140.409,0.622736,1.5,140.418
UE,6,97.8597,42.3164,1.5,106.628
