Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 3,[0.011569686077038448],[0.47075],[0.0016845864111557603],[0.9326],[3908.314196909],75.26640904299882,26091520000,2024-07-31 16:38:08
client 1,[0.008869814634695649],[0.59835],[0.0012388237831182777],[0.9489],[3211.6604835629996],67.34746992099696,26091520000,2024-07-31 18:17:09
client 5,[0.0073584431288143],[0.6650666666666667],[0.000982335904869251],[0.9581],[2771.169710694],61.60060315699121,26091520000,2024-07-31 19:38:49
