User,EnergyConsumption
1,856.311
2,928.257
3,898.516
4,2176.92
5,320.26
6,759.451
7,954.163
8,1010.68
9,859.017
10,963.859
11,23.0593
12,1098.55
13,164.123
14,312.581
15,851.207
16,677.55
17,492.274
18,370.118
19,244.775
20,1276.62
