User,EnergyConsumption
1,939.764
2,1087.04
3,1018.16
4,197.749
5,922.193
6,863.846
7,1251.54
8,1252.18
9,1149.07
10,96.2894
11,1252.05
12,304.293
13,1498.61
14,396.412
15,885.372
16,882.129
17,481.655
18,1401.61
19,108.349
20,610.297
