NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,54.706,78.1993,1.5,95.4469
UE,2,4.42708,88.6291,1.5,88.7522
UE,3,49.7389,98.3286,1.5,110.203
UE,4,9.97669,36.3643,1.5,37.7379
UE,5,117.525,54.6936,1.5,129.637
UE,6,96.8313,110.432,1.5,146.88
