User,EnergyConsumption
1,1054.37
2,213.453
3,581.583
4,335.973
5,197.951
6,1360.1
7,886.889
8,996.096
9,1026.13
10,392.52
11,547.874
12,541.538
13,1119.56
14,619.174
15,405.033
16,594.153
17,396.865
18,1385.97
19,1215.14
20,1075.08
