NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,116.517,0.638082,1.5,116.529
UE,2,106.114,149.953,1.5,183.707
UE,3,22.4571,135.981,1.5,137.831
UE,4,98.1041,28.6346,1.5,102.209
UE,5,65.0078,149.213,1.5,162.766
UE,6,114.183,145.328,1.5,184.825
