User,Distance
1,77.6126
2,149.597
3,156.603
4,139.439
5,161.857
6,99.7528
7,94.7388
8,112.099
9,113.795
10,147.077
11,92.8758
12,139.021
13,79.6306
14,109.309
15,78.2353
16,161.146
17,145.857
18,79.6328
19,58.5774
20,153.451
