User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.160256,4.79573,152.611,3190,0.159904
2,0.285754,4.88107,581.46,5714,0.125498
3,0.236104,21.5552,717.335,4737,0.0496495
4,0.285416,4.9664,364.758,5709,0.0493119
5,0.000348197,10.2366,1187.73,2,0.000348079
6,0.000352662,10.2366,496.153,2,4.46474e-06
