User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.250007,1.72032,830.492,4992,0.0214004
2,0.256511,15.0869,76.9769,5116,0.00650374
3,0.295622,1.75787,759.355,5897,0.0391109
4,0.296171,1.75787,660.142,5897,0.000549367
5,0.25171,1.66059,1103.77,5027,0.25171
6,0.228607,2.44565,1115.39,4567,0.0231028
