User,Train Accuracy,Validation Accuracy,Timestamp
user 3,0.4372,0.9356,2024-11-11 22:04:40
user 5,0.64255,0.9572,2024-11-11 23:40:14
user 6,0.6656333333333333,0.9601,2024-11-12 00:55:01
user 2,0.7484833333333333,0.9654,2024-11-12 02:11:18
user 1,0.7503666666666666,0.9621,2024-11-12 03:26:00
