Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 1,[0.014208182416856289],[0.3511166666666667],[0.001975089950673282],[0.9264],[3223.745331499],68.69775635899637,26091520000,2024-08-26 20:45:10
client 3,[0.0072637490818277],[0.67055],[0.0009008782745338976],[0.962],[3107.4821251320004],64.99502300899775,26091520000,2024-08-26 22:18:06
