NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,26.9821,40.7427,1.5,48.8902
UE,2,135.553,93.6913,1.5,164.788
UE,3,109.067,24.151,1.5,111.719
UE,4,25.2234,10.6629,1.5,27.4257
UE,5,12.2779,142.854,1.5,143.388
UE,6,119.843,61.0801,1.5,134.519
