User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.229936,2.42005,1147.77,4582,0.111927
2,0.293587,2.47467,573.051,5855,0.063651
3,0.282215,6.4,109.377,5625,0.0113713
4,0.291918,2.9184,503.461,5829,0.00970301
5,0.216722,2.44736,656.537,4566,0.216721
6,0.118008,6.23445,471.116,2347,0.0987131
