NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,67.8659,2.79594,1.5,67.9401
UE,2,64.4658,99.1432,1.5,118.269
UE,3,146.722,33.3925,1.5,150.481
UE,4,131.299,129.674,1.5,184.546
UE,5,81.7115,0.713623,1.5,81.7284
UE,6,15.4948,135.148,1.5,136.041
UE,7,15.0064,1.6424,1.5,15.1704
UE,8,103.525,17.3128,1.5,104.973
UE,9,84.4472,9.97483,1.5,85.0475
UE,10,101.437,35.9196,1.5,107.619
