User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.178538,0.02048,121.815,5988,0.178069
2,0.0307816,92.8427,91.7933,560,0.147756
3,0,0,80.6455,6000,0.0307816
4,0,0,1769.39,6000,0
5,0.000464265,10.2281,488.215,7,0.000464147
6,0.000468952,10.2281,898.294,7,4.68746e-06
