NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,63.8263,29.7564,1.5,70.4379
UE,2,86.6446,34.9595,1.5,93.4436
UE,3,148.135,48.6245,1.5,155.918
UE,4,97.6259,93.5725,1.5,135.236
UE,5,113.408,140.616,1.5,180.655
UE,6,75.2594,62.8715,1.5,98.0767
