User,EnergyConsumption
1,608.634
2,492.223
3,1278.92
4,1692.71
5,974.115
6,335.434
7,559.687
8,1177.38
9,950.281
10,33.1233
11,21.7778
12,858.875
13,1331.74
14,360.594
15,732.032
16,1011.27
17,1208.54
18,661.519
19,140.335
20,838.671
