NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,72.6558,8.65711,1.5,73.1851
UE,2,77.59,28.3771,1.5,82.63
UE,3,111.807,88.7399,1.5,142.751
UE,4,13.702,8.90234,1.5,16.4087
UE,5,51.5693,110.226,1.5,121.702
UE,6,98.0316,98.6591,1.5,139.09
