NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,8.57137,44.3479,1.5,45.1935
UE,2,139.078,17.6408,1.5,140.2
UE,3,95.3552,69.5496,1.5,118.034
UE,4,22.6134,120.732,1.5,122.841
