NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,19.8319,126.106,1.5,127.664
UE,2,140.595,17.1496,1.5,141.645
UE,3,19.6464,20.3301,1.5,28.3115
UE,4,106.288,114.428,1.5,156.183
UE,5,121.228,107.694,1.5,162.162
UE,6,115.092,0.160218,1.5,115.102
