NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,7.02066,112.652,1.5,112.88
UE,2,145.411,130.524,1.5,195.404
UE,3,39.5802,47.7416,1.5,62.0331
UE,4,65.3404,17.8227,1.5,67.7441
UE,5,140.04,80.9977,1.5,161.784
UE,6,129.662,102.708,1.5,165.419
UE,7,73.3031,50.866,1.5,89.2353
UE,8,139.132,55.3228,1.5,149.735
UE,9,134.529,16.6851,1.5,135.568
UE,10,142.825,141.609,1.5,201.133
