NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,81.7994,134.064,1.5,157.056
UE,2,71.0735,2.8975,1.5,71.1484
UE,3,44.9214,70.0688,1.5,83.2455
UE,4,111.081,142.871,1.5,180.979
UE,5,61.4714,22.2306,1.5,65.3849
UE,6,122.554,135.847,1.5,182.965
