Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 1,[0.014981264821688335],[0.3179],[0.0023936211604624986],[0.9076],[2504.0070739290004],58.33297459700201,26091520000,2024-07-29 23:28:36
client 5,[0.007847781869769097],[0.6374],[0.0009243540986673906],[0.9605],[2428.309256128],57.86728435900275,26091520000,2024-07-30 00:41:36
client 3,[0.006636516847337286],[0.6994666666666667],[0.0008850445950170979],[0.9632],[2488.593319481],58.54236114300285,26091520000,2024-07-30 01:53:12
