NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,70.9863,121.088,1.5,140.37
UE,2,55.41,127.816,1.5,139.317
UE,3,148.938,12.9132,1.5,149.505
UE,4,105.938,114.461,1.5,155.969
UE,5,55.9398,68.2487,1.5,88.2575
UE,6,139.278,119.013,1.5,183.207
