User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.256575,1.50528,1426.21,5118,0.0187979
2,0.351041,1.4336,1074.22,5916,0.0944658
3,0.320623,0.989867,446.788,5942,0.0304183
4,0.222559,26.5557,1602.7,4444,0.0980634
5,0,0,1083.95,6000,1.18e-07
6,0.237777,2.14016,32.0809,4746,0.237777
