User,EnergyConsumption
1,33.5355
2,306.414
3,1104.98
4,950.65
5,560.463
6,25.9092
7,146.851
8,84.0736
9,1727.63
10,18.264
11,1245.31
12,831.042
13,546.064
14,1121.67
15,316.646
16,764.878
17,475.138
18,644.49
19,658
20,608.228
