User,Distance
1,43.4809
2,28.8912
3,65.4928
4,49.3209
5,118.819
6,163.996
7,176.764
8,141.751
9,55.768
10,159.511
11,76.737
12,134.886
13,92.0882
14,149.405
15,88.3258
16,168.677
17,62.977
18,108.929
19,64.2577
20,77.4977
