User,Distance
1,58.9744
2,127.07
3,85.2217
4,54.6629
5,126.986
6,163.171
7,64.0009
8,153.556
9,72.8274
10,122.883
11,150.329
12,106.982
13,195.832
14,77.0115
15,153.099
16,84.8733
17,84.795
18,73.9517
19,105.231
20,98.3
