User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.166034,5.02272,698.23,3057,0.00508889
2,0.000451438,102.332,420.679,4,0.165583
3,0.000460113,102.332,1407.93,4,8.67562e-06
4,0.000468789,102.332,1218.07,4,8.67562e-06
5,0.159762,4.50901,1102.6,3358,0.159762
6,0.171123,3.89973,471.217,3715,0.0113611
