User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0.224966,2.58731,225.315,4484,0.0142309
2,0.0500926,85.4357,909.687,994,0.174873
3,0.284629,5.5296,1668.03,5676,0.234536
4,0.293921,2.13333,803.304,5875,0.00929195
5,0.0523052,8.47189,1628.68,1036,0.052305
6,0.239196,2.08896,1126.46,4776,0.186891
