User,EnergyConsumption
1,475.601
2,1076.74
3,961.869
4,575.075
5,633.863
6,1016.88
7,848.924
8,891.174
9,1198.82
10,131.403
11,897.482
12,952.856
13,152.32
14,113.083
15,604.282
16,981.705
17,357.817
18,33.294
19,466.338
20,1079.99
