User,Distance
1,97.5296
2,146.747
3,138.699
4,107.245
5,112.593
6,142.61
7,130.301
8,133.505
9,154.843
10,51.2646
11,133.976
12,138.048
13,55.1942
14,47.5569
15,109.935
16,140.122
17,84.5951
18,25.8047
19,96.5752
20,146.969
