User,Train Accuracy,Validation Accuracy,Timestamp
user 2,0.46695,0.9499,2024-11-12 12:39:13
user 3,0.6913666666666667,0.962,2024-11-12 13:58:44
user 1,0.7249666666666666,0.967,2024-11-12 15:15:06
