User,LostPackets
1,5409
2,6000
3,2284
4,5908
5,6000
6,3658
1,5037
2,5992
3,5907
4,5907
5,6
6,4700
1,2
2,5179
3,5343
4,3
5,2
6,9
1,3
2,5910
3,5945
4,6000
5,5997
6,5999
1,6000
2,2464
3,5912
4,6000
5,3775
6,5136
1,5170
2,5947
3,5574
4,5898
5,5047
6,3439
1,3118
2,1432
3,1432
4,5886
5,4923
6,4883
1,9
2,5377
3,5789
4,5850
5,4611
6,3936
1,5980
2,6000
3,6000
4,5947
5,4
6,4
1,5610
2,6000
3,2285
4,5990
5,4671
6,6
