User,EnergyConsumption
1,416.029
2,335.9
3,509.892
4,574.127
5,76.2282
6,816.949
7,457.299
8,1623.02
9,42.7777
10,1301.87
11,810.394
12,256.79
13,1006.77
14,358.322
15,802.449
16,475.214
17,1088.51
18,1092.89
19,1089.44
20,193.535
