User,Distance
1,91.2172
2,81.9634
3,100.984
4,107.157
5,39.0457
6,127.824
7,95.6346
8,180.168
9,29.2499
10,161.361
11,127.31
12,71.6645
13,141.9
14,84.6548
15,126.685
16,97.4899
17,147.547
18,147.844
19,147.61
20,62.2149
