User,EnergyConsumption
1,674.812
2,1767.83
3,1506.48
4,454.108
5,337.507
6,423.273
7,660.331
8,678.356
9,1270.77
10,1196.98
11,603.364
12,427.655
13,2.72833
14,20.0832
15,1099.97
16,420.183
17,2046.92
18,1034.41
19,1260.79
20,1224.13
