User,Delay,Throughput,EnergyConsumption,LostPackets,Jitter
1,0,0,947.703,6000,0
2,0,0,920.225,6000,0
3,0.213388,29.7813,1627.35,4255,0.213388
4,0.121799,61.0475,1129.65,2423,0.0915886
5,0,0,1560.86,6000,1.18e-07
6,0,0,15.9318,6000,0
