NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,10.3065,137.279,1.5,137.674
UE,2,129.72,39.6873,1.5,135.663
UE,3,148.879,101.881,1.5,180.408
UE,4,145.889,36.1571,1.5,150.31
UE,5,110.08,138.194,1.5,176.684
UE,6,0.336461,17.784,1.5,17.8504
