Client,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy,Processing Time,Comm Time,Comm Data Size,Timestamp
client 3,[0.012882614395270746],[0.40365],[0.0018229925852268935],[0.9271],[2978.172978428],61.06101126000058,26091520000,2024-07-29 15:59:40
client 5,[0.007988335327804089],[0.63385],[0.0009068343184422702],[0.9613],[3443.551574056],72.64890527899868,26091520000,2024-07-29 17:50:40
client 1,[0.006702593269323309],[0.6945666666666667],[0.0008658362707821653],[0.9631],[3278.3308978779996],70.6369854879955,26091520000,2024-07-29 19:32:14
