NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,103.207,38.2548,1.5,110.079
UE,2,56.1152,36.1156,1.5,66.7496
UE,3,109.956,7.10683,1.5,110.195
UE,4,31.4616,111.766,1.5,116.119
UE,5,88.4564,143.394,1.5,168.49
UE,6,51.1742,78.6461,1.5,93.8417
