NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,118.095,126.356,1.5,172.958
UE,2,4.39847,21.0966,1.5,21.6024
UE,3,60.4185,55.6685,1.5,82.1683
UE,4,15.887,109.316,1.5,110.474
UE,5,23.7181,88.619,1.5,91.7504
UE,6,55.1662,132.056,1.5,143.123
