NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,24.279,143.174,1.5,145.226
UE,2,112.236,90.4222,1.5,144.137
UE,3,147.539,101.091,1.5,178.855
UE,4,138.547,117.114,1.5,181.419
