User,Delay
1,0.000364882
2,0.000276087
3,0.00028502
1,0.000364882
2,0.000276087
3,0.00028502
1,0.000364882
2,0.000276087
3,0.00028502
1,0.00036506
2,0.000276087
3,0.00028502
1,0.00036506
2,0.000276087
3,0.00028502
1,0.000364882
2,0.000276087
3,0.00028502
1,0.000364972
2,0.000276087
3,0.00028502
1,0.00039339
2,0.000277885
3,0.000286928
1,0.000365562
2,0.000276269
3,0.000287847
1,0.000365104
2,0.000276133
3,0.000285024
1,0.000365082
2,0.000276097
3,0.000285019
1,0.000365071
2,0.000276087
3,0.00028502
1,0.000364893
2,0.000276087
3,0.00028502
1,0.000364972
2,0.000276087
3,0.00028502
1,0.000365082
2,0.000276097
3,0.000285019
