NodeType,NodeId,X,Y,Z,DistanceFromBSS
gNB,0,0,0,0,0
UE,1,49.8771,2.78142,1.5,49.9771
UE,2,6.47259,110.096,1.5,110.296
UE,3,11.8412,78.1174,1.5,79.024
UE,4,90.0781,45.726,1.5,101.031
UE,5,147.357,77.4327,1.5,166.47
UE,6,17.2451,146.987,1.5,148.003
